 ,投稿日時,テキスト,URL,imp,リプライ数,RT数,いいね数,引用数,投稿アプリ,@,名前,自己紹介,フォロー数,フォロワー数,ツイート数,アカウント作成日,
,2026/03/13 12:07,これ答え。ポストライティングはたいしてうまくなくても極論、DMで普通にコミュニケーション取れる人だったら稼げてしまうのはある！ライティングって結局人に読ませるスキルやし、1人に向けて書けって、狂うほどみんな言ってるけどDMみたいに本当の1人に向けて本気で書ける人は、そりゃ最強に決まってます✊私、ライティングうまいとか言われるけど、こんなんセンスでもなんでもない。最初の頃は一人へのDM書くのに、1時間とか2時間かけてました。それくらい本気で「この人どうにかしてあげたい」ってメッセージ送ってるんです。というか、それをポストでも書いてるだけ。つまり、ライティング上手くなりたいなら1人とうまく付き合っていこうてことです！ここだけの話、リプとかも練習になります。私は勝手に他人のリプ欄荒らして練習してましたw,https://twitter.com/miimo_writing/status/2032292539911279070,550,1,1,26,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/12 12:12,私も、いうて落ち込むことはあります。メンタルなんてずっとぶち上げてられない。そんなの普通です。でもそこでやるルーティーンを決めておく。①ポジティブな人（夫）と話す②ポジティブなひとりごとをいう「ゴミシュート決まった！幸せすぎるー！！！」とかw③スタバの5000円タンブラーで安い紅茶飲む落ち込んでる時はこういうことしてます🥲笑,https://twitter.com/miimo_writing/status/2031931375293456552,405,0,1,24,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 12:04,ビジネスやるならギブしようギバーになれとかってよくいうけど、単に、お金払ってあげようとか、プレゼント渡そうとか、そういう次元の話だけではないんですよね🤔けっこう、「精神的ギブ」って重要だと思ってて…✔︎相手が欲しい言葉✔︎相手を思うリアクション✔︎相手を理解しようとする気持ちわかっていても、忘れがちというか自己中になってしまってる人多い気がするので、このへん極めでる人最強説🥰,https://twitter.com/miimo_writing/status/2031566859196158115,520,4,2,34,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 09:12,今は新規のコンサルは取ってないんですけど、生徒さんが着々と腕上げられてて嬉しい😭特に、オフラインで活動してる方たちって、SNSやコンテンツ販売をちょろっと学ぶだけで競合ぶち抜いていけるなって確信しました！すぐに成果は見えづらい世界だけど、1年後、2年後、3年後、とんでもない次元にいってるのは見える👀,https://twitter.com/miimo_writing/status/2031523567205232935,579,1,0,29,0,Twitter for iPhone,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 08:27,資産作ってる感覚でポスト書いてる人どれくらいいますか🙋‍♀️資産っていうと、貯金、NISA、株株〜、家家〜みたいにザ・お金ってイメージ持ってる人多いですけど、𝕏においては、ポストって資産なんですよ🤫1ポストするだけで、ポンっと利益出たりすることもあります✨ポストは資産です🫶,https://twitter.com/miimo_writing/status/2031512241749606582,348,0,0,23,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/10 12:15,教材買ったらノートにゴリゴリまとめて満足してた派です🥲でも気づいてしまった。残酷なこというとノートにまとめると「やった感」だけが残って知識は残らない。1番いいのは、読み上げて暗記して「まるまましゃべれるようにする」これできてはじめて知識って使えます🤫,https://twitter.com/miimo_writing/status/2031207267329257605,391,0,2,20,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/09 12:04,最近フォロワーの増え方が異常。実は𝕏滞在時間1日30分とかなんですけど、なぜかフォロワーが増え続ける。先月のアレのおかげだな🤔,https://twitter.com/miimo_writing/status/2030842050716012658,983,2,1,22,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/08 12:04,なんだかんだ昔から本読む習慣ある人ってライティングちょろっと学ぶだけでバケモン級にうまいです。語彙量、表現の幅が違う！！！かくいう私は・・・🥹本読む習慣ぜんぜんなくて、ぐぬぬぬぬーって苦戦したタイプですが。読み出してからは、改善された感🥹,https://twitter.com/miimo_writing/status/2030479740155392153,659,1,1,42,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/07 12:03,自走力ある人は、ちょっと知識入れるだけで人の3倍、5倍のスピードで進んでくからすごい！！！！見てて爽快。みんな「王道ルート」知ったら迷わず進めるんですよね。知らないから迷ってただけ。迷ってる時間ほどもったいないことない。,https://twitter.com/miimo_writing/status/2030117020935623147,322,0,1,12,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/06 12:04,目標にする人、決めてますか？👀「その人だったら、どうやるか」「その人だったら、どう書くか」脳死で真似すればめっちゃ楽ちんですし、我流だと、いつまたっても”二流”のままです。最終、「その人だったらどう考えるか」っていう、思考まで乗り移せば成功しないわけ、ないです。,https://twitter.com/miimo_writing/status/2029754867225407739,501,1,1,21,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/06 00:59,0歳と6歳って最高に手のかからない組み合わせなのでは？😀なお、1年後には悲鳴あげてるもよう,https://twitter.com/miimo_writing/status/2029587577532211360,270,0,0,8,0,Twitter for iPhone,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/21 12:05,ここだけの話、「よっしゃ、最強の教材できた！」と確信してリリースしたことはほぼないです。ぜんぜん完璧じゃない。なんなら、7割、8割でしか出したことない。シンプルに稼げる人って、これくらい完璧主義捨てれる人です。足りなかったら、後からつければいい。私は教材リリース後も動画つけ足したり余裕でします。すると、7割で出したものが9割になるし顧客満足度高まります。いいことしかない。,https://twitter.com/miimo_writing/status/2035190915430519248,390,1,1,24,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/20 12:08,自己投資が事故投資になってしまう人って「やってもらう」っていう感覚が強すぎると思う🤔自分への投資をいつしか「先生への投資」に変換してしまう。だから、一生受け身。やるのはいつだって自分ですし、コンサル受けたらからといって、運用代行してもらえるわけじゃない。そこを勘違いしたままだと、なにやっても事故ります💥,https://twitter.com/miimo_writing/status/2034829487737647365,2201,2,1,24,2,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/19 12:13,なんだかんだ言って、 売れるコンテンツを「仕入れられる」人が最強。仕入れ先さえ間違えなければ、 商品はどんどん作れるし、自動化も楽勝です。これから商品作りをする人も、 「何を作るか」より「どこから仕入れるか」を攻略すれば、 5万、10万の商品も余裕で売れるようになります。私は今、売り上げを追わずにサボりまくってますが、 仕入れの型さえ知ってれば、 いつでも再起できる自信がある。この「安心感」こそが、 ママには1番必要だと思うんですよね🫶✨ 🤫🤫🤫,https://twitter.com/miimo_writing/status/2034468328765370485,320,0,1,21,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/18 12:16,「いつまでたっても稼げる気しない…」 って嘆いてる人ほど、商品というか、コンテンツを作ってなかったりする。もーね、ほんと、 そら稼げる気しないの当たり前！笑なによりもまず商品、商品、商品。無料でもいいからとにかくコンテンツコンテンツコンテンツ！どんだけ素人だろうが、 商品を作って出したもん勝ちなんです。私は今、ガッツリ仕事はしてないけど、 過去に作った「商品」たちが私を守ってくれてる。「すごい量とクオリティですね」って評価してもらえるのも、過去の私のコンテンツたちのおかげ。これがあるから、 「今日も赤ちゃん可愛いな〜🥰」 っていう幸せな気持ちだけで1日終われるんですハイ🙇,https://twitter.com/miimo_writing/status/2034106566354284627,631,2,1,25,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/17 12:03,またひとつ、限界突破したかもしれない。ライティングって、 1ヶ月ガチればわりと急成長できるんですが、 それでも「完全体」にはなれない。ゴリゴリ書いてたら、 ある時、扉がフッと開く感覚。さらに書き続けると、 扉がつぎつぎ開いていく。今は、育児に精一杯で売上自慢する火力はないけど、 こういう「言葉の扉」がひらく瞬間のワクワクは 何物にも代えがたいでございます🙇わけわからんと思うけど、 この感覚わかる人たぶんプロ🤫,https://twitter.com/miimo_writing/status/2033741088222044186,574,1,1,32,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/16 12:20,投稿した瞬間、毎回秒速でいいねしてくれる顔ぶれ、 だんだん覚えてきます。嬉しいです🙇私も初期は、通知オンにして、憧れの人を追いかけまくってたなあ。なんなら、 ✔︎ 教材を全部印刷 ✔︎ 長文ポストを書き写して研究とかは、いまだにやってます。（さすがにAIは使うようになったけどw）今はガッツリ動ける時間は少ないからその分、1回のインプットの濃度を上げたい。私もまだまだ完成形じゃないです。 不器用ながら、赤ちゃんの隣でひっそり進化し続けようとしてます🥰🫶,https://twitter.com/miimo_writing/status/2033382918303764840,675,2,1,41,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/16 11:00,やっぱり、「ネットでモノが売れる」っていう体験を一度でも経験してしまうと、元には戻れなくなる。01は早めに達成してしまう方がいいです🥲,https://twitter.com/miimo_writing/status/2033362685765603462,464,0,0,28,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/15 12:10,私はぶっちゃけ、オリジナリティは全捨てしてます。 だってその方が、圧倒的に早く「自由」になれるから。みんな勘違いしがちなんですけど、 儲かる人＝独自性ある人じゃない。儲かる人＝儲かってる人を「型」ごと完コピする人です。特に今、私は赤ちゃんとの時間を最優先にしてて、 仕事に使える時間は去年の10分の1くらい・・・そんな時こそ、 自分の頭で考えるムダを削ぎ落として、「型」に身を委ねるのが1番コスパいい選択😊🫶独自性なんて人生に余裕が出てから考えればOK🙇,https://twitter.com/miimo_writing/status/2033018069644173370,521,1,1,24,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/14 12:04,私の文章って、改行もそうなんですけど、 句読点とかカギカッコにこだわりまくっていますハイ🙇文章の「折り返し」まで計算しつくしている。なんでそんな細かいことするかって？𝕏なんてみんな、 脳死で「ぼーっと」読みたいじゃないですか。 （私も授乳の合間にぼーっと眺めてます笑）そんな時に、スッと脳に入ってくる。 それが、究極の優しさだと思ってます。𝕏のポストで、 一字一句ひたすら研究してるｷﾓｵﾀは私🤫🤫🤫,https://twitter.com/miimo_writing/status/2032654136664109496,931,1,2,37,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/13 12:07,これ答え。ポストライティングはたいしてうまくなくても極論、DMで普通にコミュニケーション取れる人だったら稼げてしまうのはある！ライティングって結局人に読ませるスキルやし、1人に向けて書けって、狂うほどみんな言ってるけどDMみたいに本当の1人に向けて本気で書ける人は、そりゃ最強に決まってます✊私、ライティングうまいとか言われるけど、こんなんセンスでもなんでもない。最初の頃は一人へのDM書くのに、1時間とか2時間かけてました。それくらい本気で「この人どうにかしてあげたい」ってメッセージ送ってるんです。というか、それをポストでも書いてるだけ。つまり、ライティング上手くなりたいなら1人とうまく付き合っていこうてことです！ここだけの話、リプとかも練習になります。私は勝手に他人のリプ欄荒らして練習してましたw,https://twitter.com/miimo_writing/status/2032292539911279070,550,1,1,26,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/12 12:12,私も、いうて落ち込むことはあります。メンタルなんてずっとぶち上げてられない。そんなの普通です。でもそこでやるルーティーンを決めておく。①ポジティブな人（夫）と話す②ポジティブなひとりごとをいう「ゴミシュート決まった！幸せすぎるー！！！」とかw③スタバの5000円タンブラーで安い紅茶飲む落ち込んでる時はこういうことしてます🥲笑,https://twitter.com/miimo_writing/status/2031931375293456552,405,0,1,24,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 12:04,ビジネスやるならギブしようギバーになれとかってよくいうけど、単に、お金払ってあげようとか、プレゼント渡そうとか、そういう次元の話だけではないんですよね🤔けっこう、「精神的ギブ」って重要だと思ってて…✔︎相手が欲しい言葉✔︎相手を思うリアクション✔︎相手を理解しようとする気持ちわかっていても、忘れがちというか自己中になってしまってる人多い気がするので、このへん極めでる人最強説🥰,https://twitter.com/miimo_writing/status/2031566859196158115,520,4,2,34,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 09:12,今は新規のコンサルは取ってないんですけど、生徒さんが着々と腕上げられてて嬉しい😭特に、オフラインで活動してる方たちって、SNSやコンテンツ販売をちょろっと学ぶだけで競合ぶち抜いていけるなって確信しました！すぐに成果は見えづらい世界だけど、1年後、2年後、3年後、とんでもない次元にいってるのは見える👀,https://twitter.com/miimo_writing/status/2031523567205232935,579,1,0,29,0,Twitter for iPhone,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/11 08:27,資産作ってる感覚でポスト書いてる人どれくらいいますか🙋‍♀️資産っていうと、貯金、NISA、株株〜、家家〜みたいにザ・お金ってイメージ持ってる人多いですけど、𝕏においては、ポストって資産なんですよ🤫1ポストするだけで、ポンっと利益出たりすることもあります✨ポストは資産です🫶,https://twitter.com/miimo_writing/status/2031512241749606582,348,0,0,23,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/10 12:15,教材買ったらノートにゴリゴリまとめて満足してた派です🥲でも気づいてしまった。残酷なこというとノートにまとめると「やった感」だけが残って知識は残らない。1番いいのは、読み上げて暗記して「まるまましゃべれるようにする」これできてはじめて知識って使えます🤫,https://twitter.com/miimo_writing/status/2031207267329257605,391,0,2,20,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/09 12:04,最近フォロワーの増え方が異常。実は𝕏滞在時間1日30分とかなんですけど、なぜかフォロワーが増え続ける。先月のアレのおかげだな🤔,https://twitter.com/miimo_writing/status/2030842050716012658,983,2,1,22,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/08 12:04,なんだかんだ昔から本読む習慣ある人ってライティングちょろっと学ぶだけでバケモン級にうまいです。語彙量、表現の幅が違う！！！かくいう私は・・・🥹本読む習慣ぜんぜんなくて、ぐぬぬぬぬーって苦戦したタイプですが。読み出してからは、改善された感🥹,https://twitter.com/miimo_writing/status/2030479740155392153,659,1,1,42,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/07 12:03,自走力ある人は、ちょっと知識入れるだけで人の3倍、5倍のスピードで進んでくからすごい！！！！見てて爽快。みんな「王道ルート」知ったら迷わず進めるんですよね。知らないから迷ってただけ。迷ってる時間ほどもったいないことない。,https://twitter.com/miimo_writing/status/2030117020935623147,322,0,1,12,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/06 12:04,目標にする人、決めてますか？👀「その人だったら、どうやるか」「その人だったら、どう書くか」脳死で真似すればめっちゃ楽ちんですし、我流だと、いつまたっても”二流”のままです。最終、「その人だったらどう考えるか」っていう、思考まで乗り移せば成功しないわけ、ないです。,https://twitter.com/miimo_writing/status/2029754867225407739,501,1,1,21,0,Twimatic App escape2 SA,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
,2026/03/06 00:59,0歳と6歳って最高に手のかからない組み合わせなのでは？😀なお、1年後には悲鳴あげてるもよう,https://twitter.com/miimo_writing/status/2029587577532211360,270,0,0,8,0,Twitter for iPhone,miimo_writing,みも,30代2児の母、ライティングのコンサルとか、コンテンツ販売とかで2000万くらいはいきました。今は赤ちゃん片手にパソコン叩いて、家でできる仕事を細々としてます。私がやってきたことの全記録は固定ポスト。無料で見れます👌,1679,3182,10641,2023/06/09 13:19,
